"simple":"SCG3":"2,6,23":0:"Smart Strip SCG3 Energy Saving Power Strip with Autoswitching Technology":"smart-strip-scg3-energy-saving-power-strip-with-autoswitching-technology":"/S/C/SCG3_2.jpg":"/S/C/SCG3_2.jpg":"/S/C/SCG3_2.jpg":"smart-strip-scg3-energy-saving-power-strip-with-autoswitching-technology":29.99:2:"Enabled":"Smart Strip SCG3 Energy Saving Power Strip with Autoswitching Technology":"Smart Strip"
"simple":"BAGGU-6":2:1:"BAGGU Reusable Shopping Tote Bags - 6-Pack":"baggu-reusable-shopping-tote-bags-6-pack":"/b/a/baggu-6-pack_1.jpg":"/b/a/baggu-6-pack_1.jpg":"/b/a/baggu-6-pack_1.jpg":"baggu-reusable-shopping-tote-bags-6-pack":49.99:4:"Enabled":"BAGGU Reusable Shopping Tote Bags - 6-Pack":"Baggu"
"simple":"SCG4":"2,6,23":0:"Smart Strip SCG4 Energy Saving Power Strip with Autoswitching Technology and Fax/Modem Surge Protection":"smart-strip-scg4-energy-saving-power-strip-with-autoswitching-technology-and-fax-modem-surge-protection":"/S/C/SCG4_1.jpg":"/S/C/SCG4_1.jpg":"/S/C/SCG4_1.jpg":"smart-strip-scg4-energy-saving-power-strip-with-autoswitching-technology-and-fax-modem-surge-protection":29.99:2:"Enabled":"Smart Strip SCG4 Energy Saving Power Strip with Autoswitching Technology and Fax/Modem Surge Protection":"Smart Strip"
"simple":"SCG5":"2,6,23":0:"Smart Strip SCG5 Energy Saving Power Strip with Autoswitching Technology and Coaxial Surge Protection":"smart-strip-scg5-energy-saving-power-strip-with-autoswitching-technology-and-coaxial-surge-protection":"/S/C/SCG5.jpg":"/S/C/SCG5.jpg":"/S/C/SCG5.jpg":"smart-strip-scg5-energy-saving-power-strip-with-autoswitching-technology-and-coaxial-surge-protection":34.99:2:"Enabled":"Smart Strip SCG5 Energy Saving Power Strip with Autoswitching Technology and Coaxial Surge Protection":"Smart Strip"
"simple":"LCG3":"2,6,23":0:"Smart Strip LCG3 Energy Saving Power Strip with Autoswitching Technology":"smart-strip-lcg3-energy-saving-power-strip-with-autoswitching-technology":"/L/C/LCG3.jpg":"/L/C/LCG3.jpg":"/L/C/LCG3.jpg":"smart-strip-lcg3-energy-saving-power-strip-with-autoswitching-technology":39.99:2:"Enabled":"Smart Strip LCG3 Energy Saving Power Strip with Autoswitching Technology":"Smart Strip"
"simple":"LCG4":"2,6,23":0:"Smart Strip LCG4 Energy Saving Power Strip with Autoswitching Technology and Fax/Modem Surge Protection":"smart-strip-lcg4-energy-saving-power-strip-with-autoswitching-technology-and-fax-modem-surge-protection":"/L/C/LCG4.jpg":"/L/C/LCG4.jpg":"/L/C/LCG4.jpg":"smart-strip-lcg4-energy-saving-power-strip-with-autoswitching-technology-and-fax-modem-surge-protection":44.99:2:"Enabled":"Smart Strip LCG4 Energy Saving Power Strip with Autoswitching Technology and Fax/Modem Surge Protection":"Smart Strip"
"simple":"LCG5":"2,6,23":0:"Smart Strip LCG5 Energy Saving Power Strip with Autoswitching Technology and Coaxial Surge Protection":"smart-strip-lcg5-energy-saving-power-strip-with-autoswitching-technology-and-coaxial-surge-protection":"/L/C/LCG5.jpg":"/L/C/LCG5.jpg":"/L/C/LCG5.jpg":"smart-strip-lcg5-energy-saving-power-strip-with-autoswitching-technology-and-coaxial-surge-protection":44.99:2:"Enabled":"Smart Strip LCG5 Energy Saving Power Strip with Autoswitching Technology and Coaxial Surge Protection":"Smart Strip"
"simple":"BAGGU-3":2:1:"BAGGU Reusable Shopping Tote Bags - 3-Pack":"baggu-reusable-shopping-tote-bags-3-pack":"/b/a/baggu-3-olive.jpg":"/b/a/baggu-3-olive.jpg":"/b/a/baggu-3-olive.jpg":"baggu-reusable-shopping-tote-bags-3-pack":29.99:2:"Enabled":"BAGGU Reusable Shopping Tote Bags - 3-Pack":"Baggu"
"simple":"P4400":"2,8":0:"Kill A Watt Electricity Usage Monitor (P4400)":"kill-a-watt-electricity-usage-monitor-p4400":"/k/i/kill-a-watt-power-meter-1.jpg":"/k/i/kill-a-watt-power-meter-1.jpg":"/k/i/kill-a-watt-power-meter-1.jpg":"kill-a-watt-electricity-usage-monitor-p4400":24.99:1:"Enabled":"Kill A Watt Electricity Usage Monitor (P4400)":"P3 International"
"simple":"P4460":"2,8":0:"Kill A Watt EZ Electricity Usage Monitor (P4460)":"kill-a-watt-ez-electricity-usage-monitor-p4460":"/P/4/P4460.jpg":"/P/4/P4460.jpg":"/P/4/P4460.jpg":"kill-a-watt-ez-electricity-usage-monitor-p4460":64.99:1:"Enabled":"Kill A Watt EZ Electricity Usage Monitor (P4460)":"P3 International"
